seed = 955873387892604119

======================================================================
Testing Stage 4 W=28 (Stage 3 W=34)
======================================================================
Starting MMA Modeling Verification (10000 iterations)...
Test 388/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 389/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 390/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 391/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 392/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 393/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 394/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 395/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 396/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 397/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 398/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 399/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 400/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 401/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 402/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 403/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 404/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 405/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 406/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 407/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 408/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 409/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 410/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 411/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 412/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 413/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 414/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 415/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 416/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 417/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 418/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 419/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 420/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 421/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 422/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 423/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 424/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 425/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 426/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 427/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 428/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 429/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 430/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 431/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 432/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 433/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 434/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 435/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 436/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 437/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 438/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 439/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 440/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 441/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 442/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 443/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 444/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 445/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 446/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 447/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 448/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 449/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 450/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 451/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 452/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 453/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 454/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 455/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 456/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 457/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 458/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 459/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 460/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 461/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 462/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 463/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 464/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 465/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 466/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 467/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 468/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 469/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 470/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 471/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 472/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 473/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 474/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 475/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 476/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 477/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 478/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 479/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 480/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 481/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 482/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 483/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 484/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 485/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 486/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 487/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 488/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 489/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 490/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 491/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 492/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 493/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 494/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 495/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 496/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 497/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 498/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 499/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 500/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 501/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 502/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 503/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 504/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 505/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 506/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 507/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 508/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 509/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 510/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 511/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 512/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 513/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 514/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 515/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 516/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 517/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 518/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 519/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 520/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 521/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 522/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 523/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 524/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 525/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 526/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 527/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 528/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 529/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 530/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 531/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 532/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 533/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 534/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 535/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 536/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 537/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 538/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 539/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 540/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 541/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 542/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 543/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 544/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 545/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 546/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 547/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 548/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 549/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 550/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 551/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 552/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 553/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 554/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 555/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 556/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 557/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 558/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 559/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 560/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 561/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 562/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 563/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 564/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 565/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 566/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 567/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 568/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 569/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 570/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 571/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 572/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 573/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 574/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 575/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 576/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 577/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 578/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 579/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 580/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 581/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 582/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 583/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 584/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 585/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 586/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 587/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 588/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 589/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 590/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 591/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 592/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 593/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 594/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 595/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 596/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 597/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 598/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 599/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 600/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 601/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 602/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 603/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 604/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 605/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 606/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 607/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 608/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 609/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 610/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 611/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 612/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 613/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 614/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 615/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 616/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 617/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 618/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 619/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 620/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 621/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 622/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 623/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 624/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 625/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 626/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 627/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 628/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 629/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 630/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 631/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 632/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 633/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 634/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 635/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 636/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 637/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 638/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 639/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 640/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 641/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 642/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 643/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 644/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 645/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 646/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 647/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 648/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 649/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 650/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 651/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 652/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 653/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 654/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 655/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 656/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 657/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 658/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 659/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 660/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 661/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 662/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 663/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 664/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 665/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 666/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 667/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 668/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 669/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 670/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 671/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 672/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 673/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 674/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 675/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 676/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 677/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 678/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 679/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 680/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 681/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 682/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 683/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 684/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 685/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 686/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 687/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 688/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 689/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 690/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 691/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 692/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 693/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 694/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 695/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 696/10000: K= 128, A=outliers  , B=outliers   ... SUCCESS
Test 697/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 698/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 699/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 700/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 701/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 702/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 703/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 704/10000: K=1024, A=outliers  , B=outliers   ... SUCCESS
Test 705/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 706/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 707/10000: K= 256, A=outliers  , B=outliers   ... SUCCESS
Test 708/10000: K= 512, A=outliers  , B=outliers   ... SUCCESS
Test 709/10000: K= 128, A=outliers  , B=outliers   ... 
